"item_id","start_count"
312545,23
56152,23
187851,23
11240,23
67500,23
112878,23
257589,23
144310,23
44089,23
234179,23
200378,23
28833,23
88666,23
14770,23
161403,23
150655,23
292429,23
243527,23
105976,23
313365,23
260278,23
292471,23
242035,23
231627,23
150988,23
306142,23
156676,23
139983,23
285197,23
153936,23
218193,23
281706,23
29757,23
5731,23
15864,23
13494,23
80128,23
51314,23
199811,23
23540,23
260173,23
60517,23
236418,23
44279,23
320050,23
3444,23
156776,23
257536,23
161572,23
161580,23
306726,23
154218,23
58098,23
78183,23
306882,23
279379,23
161612,23
105403,23
319755,23
78221,23
208924,23
306946,23
285528,23
173614,23
156839,23
44399,23
115498,23
243902,23
132767,23
37557,23
247766,23
173844,23
208764,23
101827,23
144302,23
173407,23
173911,23
89792,23
86253,23
193946,23
132886,23
238854,23
151089,23
32409,23
53255,23
243913,23
56986,23
213680,23
208651,23
258444,23
218142,23
41202,23
174373,23
174410,23
96239,23
24154,23
154311,23
65864,23
293345,23
213554,23
112371,23
285851,23
94407,23
53084,23
150533,23
307229,23
254960,23
307246,23
74335,23
53045,23
156974,23
174895,23
31497,23
50964,23
53025,23
279626,23
321128,23
174972,23
48193,23
39622,23
241736,23
182324,23
10574,23
182558,23
313764,23
154420,23
80265,23
175271,23
154424,23
135347,23
294085,23
182626,23
157075,23
169914,23
48559,23
157114,23
115435,23
175406,23
154602,23
175426,23
85982,23
175456,23
152702,23
175461,23
1938,23
172566,23
254773,23
52823,23
100982,23
310958,23
197964,23
41342,23
175637,23
105276,23
131219,23
311625,23
39661,23
165330,23
85422,23
93371,23
41382,23
237067,23
233095,23
119276,23
14567,23
139216,23
56834,23
138398,23
316271,23
182840,23
15376,23
294454,23
66257,23
137595,23
44981,23
257347,23
162502,23
218058,23
282282,23
245027,23
176175,23
172077,23
257320,23
294693,23
247146,23
75775,23
279779,23
249641,23
234507,23
73615,23
151627,23
111740,23
207848,23
263997,23
91555,23
63392,23
259306,23
100537,23
176309,23
191459,23
216360,23
87503,23
189172,23
264203,23
295091,23
127758,23
21349,23
47076,23
37756,23
104500,23
21322,23
85403,23
30472,23
52548,23
111691,23
67951,23
102586,23
69847,23
24310,23
279839,23
207751,23
316469,23
264833,23
119693,23
115187,23
85980,23
240631,23
127579,23
263643,23
197203,23
59317,23
41639,23
142331,23
227971,23
9935,23
227927,23
90353,23
57537,23
16227,23
111400,23
216247,23
228997,23
140916,23
136259,23
61045,23
127315,23
63209,23
189763,23
14463,23
41701,23
295470,23
111390,23
143020,23
227514,23
233373,23
227462,23
111326,23
207338,23
295532,23
218836,23
143935,23
167819,23
197140,23
286889,23
263620,23
146369,23
227311,23
70197,23
256902,23
256901,23
318767,23
50717,23
295687,23
311693,23
185817,23
207234,23
167691,23
84381,23
126886,23
256863,23
78306,23
114997,23
94750,23
318769,23
111038,23
254326,23
259270,23
181243,23
259983,23
247245,23
110886,23
259109,23
265964,23
226922,23
185528,23
116756,23
34305,23
314900,23
287225,23
85298,23
206979,23
266404,23
146754,23
9613,23
287226,23
3136,23
194491,23
249402,23
38165,23
282726,23
191409,23
85115,23
176480,23
296051,23
34258,23
126321,23
318442,23
315397,23
165408,23
245482,23
319398,23
254149,23
126292,23
93009,23
226565,23
287309,23
247997,23
188253,23
158460,23
41996,23
73782,23
247944,23
195130,23
226373,23
263246,23
91795,23
238063,23
313403,23
287353,23
181274,23
176663,23
192576,23
116578,23
287428,23
235028,23
189606,23
232494,23
60998,23
39936,23
165384,23
125921,23
176812,23
16344,23
226100,23
318259,23
287730,23
116538,23
110604,23
125827,23
225998,23
225985,23
258984,23
296831,23
168693,23
116502,23
142149,23
233624,23
125666,23
21777,23
256553,23
47247,23
87213,23
59148,23
248471,23
93818,23
42163,23
117987,23
117839,23
116407,23
19793,23
297172,23
128509,23
177073,23
238212,23
219723,23
287960,23
66310,23
76213,23
110323,23
47397,23
88233,23
125559,23
193669,23
125513,23
309077,23
268478,23
64787,23
131608,23
60961,23
12574,23
308252,23
186795,23
69637,23
47213,23
277513,23
190936,23
225037,23
317797,23
49950,23
27402,23
224912,23
318425,23
268813,23
165509,23
19475,23
196557,23
269068,23
194896,23
196546,23
8951,23
42313,23
211711,23
125106,23
195347,23
188478,23
35644,23
22158,23
34071,23
224626,23
110040,23
40085,23
308654,23
297929,23
51040,23
145189,23
211674,23
177305,23
269300,23
313678,23
124541,23
288105,23
269331,23
27100,23
2891,23
224351,23
93891,23
50854,23
70969,23
269433,23
269434,23
307777,23
298022,23
195125,23
224270,23
124297,23
22171,23
114469,23
168521,23
92362,23
239186,23
217483,23
269916,23
80322,23
192340,23
270029,23
8826,23
241351,23
211590,23
235213,23
95070,23
93141,23
211581,23
211555,23
283458,23
262569,23
72560,23
65555,23
223945,23
60130,23
42519,23
142720,23
135909,23
95124,23
270319,23
138072,23
51895,23
123844,23
42525,23
159075,23
34016,23
237941,23
86877,23
278404,23
313016,23
246864,23
298836,23
3708,23
54937,23
18812,23
66444,23
318996,23
56542,23
223497,23
119541,23
49344,23
298915,23
27431,23
298956,23
247582,23
117643,23
148529,23
223425,23
92452,23
62569,23
114421,23
47297,23
299104,23
141967,23
90525,23
288466,23
38299,23
288721,23
249272,23
253086,23
190117,23
82623,23
211307,23
18546,23
155287,23
288855,23
179542,23
64846,23
204481,23
271747,23
314947,23
15008,23
102367,23
177649,23
114304,23
123115,23
204455,23
27144,23
167099,23
18370,23
109011,23
204443,23
315898,23
271987,23
69533,23
307806,23
187516,23
140702,23
18292,23
215278,23
204350,23
122650,23
244458,23
40275,23
196256,23
253070,23
36277,23
308140,23
63933,23
85633,23
313567,23
237616,23
245609,23
320480,23
289141,23
36328,23
58819,23
272280,23
183859,23
92672,23
283695,23
186423,23
49797,23
168309,23
152293,23
272612,23
308369,23
129000,23
310670,23
62351,23
215186,23
222186,23
313854,23
36441,23
258264,23
247217,23
170953,23
155390,23
129151,23
71575,23
261757,23
289323,23
51732,23
17997,23
36493,23
140768,23
247077,23
164447,23
88769,23
42840,23
211015,23
108736,23
151247,23
17914,23
167972,23
129295,23
178312,23
272917,23
272937,23
76936,23
238648,23
95403,23
210991,23
88243,23
210981,23
14089,23
188494,23
289354,23
14979,23
36614,23
316626,23
168279,23
108648,23
121645,23
17595,23
203790,23
163814,23
39149,23
121616,23
189106,23
273822,23
246311,23
97181,23
58774,23
5044,23
168239,23
300835,23
230777,23
321195,23
159496,23
274273,23
221354,23
77061,23
181581,23
60027,23
116202,23
178323,23
300991,23
244652,23
237695,23
252631,23
108345,23
33691,23
108223,23
196005,23
159521,23
184075,23
95552,23
244655,23
281235,23
235662,23
24768,23
289715,23
274882,23
220937,23
210820,23
274991,23
301369,23
43092,23
30858,23
144107,23
1489,23
132053,23
255781,23
14023,23
97661,23
165122,23
54614,23
276863,23
58665,23
203288,23
56444,23
23974,23
67108,23
180145,23
168177,23
170787,23
86686,23
16991,23
85518,23
301807,23
93051,23
36965,23
107952,23
50998,23
107949,23
167794,23
316982,23
72103,23
217208,23
48831,23
94155,23
84562,23
231963,23
308656,23
163843,23
313331,23
104231,23
245188,23
40550,23
220494,23
195561,23
86673,23
118996,23
37104,23
72140,23
313413,23
27195,23
64240,23
187965,23
260851,23
37151,23
276904,23
210374,23
51473,23
144096,23
129652,23
231054,23
246477,23
86572,23
129866,23
170689,23
284090,23
99734,23
193237,23
170175,23
150343,23
310463,23
276115,23
244671,23
16729,23
281579,23
257938,23
276308,23
113694,23
197130,22
146432,22
146468,22
127029,22
227238,22
52504,22
265690,22
263512,22
229064,22
265708,22
101610,22
227094,22
20712,22
229074,22
190690,22
227004,22
126747,22
310544,22
70358,22
34968,22
97030,22
263480,22
266032,22
266375,22
226839,22
128123,22
167259,22
226791,22
35068,22
266408,22
54236,22
317224,22
35114,22
196999,22
310545,22
52406,22
318859,22
126203,22
263389,22
20259,22
238917,22
226471,22
91688,22
69799,22
229272,22
226287,22
317223,22
52340,22
263245,22
267165,22
20071,22
101019,22
171711,22
145444,22
135724,22
226174,22
226162,22
267461,22
267529,22
19925,22
226078,22
176814,22
147177,22
89086,22
63500,22
19861,22
27075,22
92015,22
1653,22
78442,22
229382,22
225711,22
263192,22
21963,22
145406,22
66707,22
225652,22
102395,22
87161,22
52156,22
89130,22
263033,22
268177,22
225285,22
91274,22
79576,22
225157,22
268508,22
268588,22
190934,22
311962,22
196626,22
262819,22
125353,22
268805,22
237567,22
83045,22
310319,22
62795,22
224788,22
125159,22
246164,22
70855,22
137086,22
190543,22
147683,22
124731,22
224593,22
124727,22
269238,22
224456,22
224423,22
269382,22
224335,22
70972,22
269651,22
35751,22
262639,22
177341,22
124236,22
171232,22
244393,22
167863,22
71037,22
196476,22
51930,22
307585,22
69609,22
145126,22
224010,22
270103,22
270154,22
82681,22
262567,22
270202,22
62655,22
35883,22
123774,22
262565,22
83709,22
223691,22
196439,22
139265,22
186219,22
186291,22
102386,22
36015,22
45380,22
100256,22
262497,22
148487,22
84503,22
69537,22
84266,22
123307,22
186349,22
123286,22
54515,22
262242,22
148617,22
100640,22
262088,22
84509,22
223166,22
3720,22
271743,22
271751,22
45415,22
271864,22
222961,22
148858,22
63664,22
2392,22
165350,22
36230,22
57375,22
18288,22
62473,22
148921,22
45459,22
177810,22
51797,22
272229,22
18200,22
177989,22
241241,22
272259,22
22487,22
230528,22
272495,22
261858,22
51771,22
27839,22
185761,22
170966,22
272628,22
45520,22
272728,22
272785,22
178174,22
71592,22
129247,22
186495,22
57324,22
129282,22
36569,22
221742,22
272975,22
36592,22
17805,22
144771,22
99970,22
17738,22
129335,22
947,22
311832,22
71764,22
36634,22
51686,22
273740,22
311816,22
273922,22
36669,22
274162,22
62158,22
129380,22
51681,22
274267,22
92765,22
121488,22
196024,22
249209,22
166917,22
36752,22
71899,22
221198,22
149673,22
274750,22
311763,22
91080,22
186561,22
178556,22
261097,22
54605,22
149855,22
244659,22
121199,22
69291,22
275142,22
99946,22
195895,22
220761,22
275342,22
121061,22
220724,22
121010,22
275489,22
163146,22
120993,22
72088,22
16978,22
275730,22
307648,22
36976,22
150162,22
72091,22
36999,22
150181,22
22932,22
220546,22
150186,22
195847,22
67105,22
170776,22
150276,22
120869,22
275847,22
82483,22
90985,22
84222,22
307652,22
220276,22
129840,22
276044,22
144414,22
220137,22
120688,22
220107,22
66930,22
47498,22
90932,22
129897,22
231089,22
33530,22
195672,22
276535,22
72287,22
150589,22
276648,22
170612,22
23178,22
120144,22
239836,22
119930,22
137809,22
137807,22
144372,22
179347,22
66413,22
144348,22
4950,22
37415,22
237866,22
276978,22
116,22
276983,22
219674,22
27232,22
277101,22
63847,22
277218,22
277234,22
311690,22
219517,22
80071,22
119529,22
241080,22
83553,22
102943,22
144331,22
277498,22
277546,22
219273,22
277692,22
56579,22
219204,22
163411,22
129959,22
185246,22
119411,22
277891,22
137802,22
15945,22
15926,22
231252,22
33451,22
37735,22
99564,22
47505,22
37759,22
179848,22
170234,22
259957,22
33408,22
144266,22
15816,22
231376,22
259911,22
151188,22
23328,22
218625,22
259630,22
180087,22
278652,22
151344,22
30053,22
118697,22
118677,22
72929,22
279003,22
15561,22
15552,22
218341,22
307775,22
151527,22
279084,22
118595,22
118571,22
186684,22
279310,22
188488,22
279394,22
23571,22
118420,22
279624,22
218109,22
61433,22
217945,22
163457,22
118395,22
54861,22
163460,22
280169,22
258990,22
143812,22
118266,22
151989,22
80105,22
15090,22
180389,22
117798,22
217406,22
280785,22
117646,22
280865,22
117567,22
231890,22
281061,22
61259,22
191541,22
186749,22
217256,22
231893,22
96517,22
217194,22
281382,22
312060,22
117374,22
281563,22
217131,22
14829,22
45909,22
64081,22
117177,22
82329,22
27291,22
68959,22
216740,22
316772,22
216731,22
68907,22
83237,22
314570,22
232327,22
216626,22
61168,22
96216,22
130607,22
14691,22
117092,22
68857,22
152543,22
237974,22
117031,22
216527,22
169937,22
163553,22
180525,22
14560,22
73593,22
232377,22
216364,22
216362,22
194571,22
152848,22
116843,22
248617,22
84748,22
216114,22
61035,22
190097,22
14461,22
258413,22
282652,22
31090,22
64152,22
116600,22
5301,22
103229,22
116434,22
194283,22
73901,22
33080,22
215609,22
93411,22
54932,22
283431,22
194175,22
245001,22
232548,22
50839,22
283533,22
84779,22
2507,22
258265,22
215380,22
283668,22
14158,22
39036,22
153228,22
136475,22
14142,22
14135,22
84786,22
39126,22
60822,22
258161,22
116163,22
283941,22
93474,22
39176,22
39180,22
167557,22
85878,22
181005,22
181047,22
116071,22
214851,22
214790,22
284091,22
30065,22
284204,22
257661,22
284250,22
214495,22
232807,22
13827,22
214446,22
115924,22
130898,22
187010,22
214314,22
214252,22
24082,22
284725,22
284758,22
56191,22
285088,22
214083,22
153836,22
313692,22
74228,22
257579,22
189942,22
187041,22
213913,22
104726,22
257575,22
778,22
285484,22
83257,22
314696,22
189902,22
79692,22
213677,22
213657,22
166654,22
213392,22
85823,22
319775,22
213244,22
60423,22
257431,22
313375,22
286091,22
1977,22
24224,22
181048,22
39689,22
154795,22
193879,22
240905,22
238153,22
115392,22
39720,22
286728,22
55010,22
50721,22
12979,22
115125,22
32859,22
212897,22
286829,22
193789,22
143016,22
154885,22
154917,22
142880,22
287215,22
39851,22
24487,22
167605,22
103277,22
30573,22
287262,22
24512,22
154994,22
12793,22
99272,22
256631,22
212161,22
93766,22
287584,22
68451,22
114647,22
193728,22
93778,22
287817,22
287865,22
256527,22
50622,22
256512,22
211878,22
68396,22
155146,22
211782,22
82196,22
88772,22
288097,22
163803,22
288225,22
98206,22
288240,22
211595,22
46309,22
238245,22
316412,22
28346,22
181442,22
288313,22
314083,22
256193,22
311389,22
114379,22
24764,22
114327,22
181460,22
288962,22
40258,22
233828,22
289116,22
211125,22
181494,22
193474,22
233835,22
114256,22
211010,22
233865,22
248248,22
40379,22
80261,22
30976,22
210879,22
233924,22
98128,22
248202,22
169381,22
289782,22
289828,22
255730,22
210575,22
193369,22
3176,22
193302,22
94183,22
85469,22
140356,22
40591,22
210314,22
290249,22
40619,22
290252,22
210185,22
290368,22
290386,22
113661,22
5250,22
113575,22
234025,22
209974,22
209960,22
209949,22
169123,22
28734,22
291121,22
307873,22
156017,22
234075,22
48209,22
46522,22
156064,22
11402,22
132406,22
156142,22
187352,22
209454,22
11353,22
319994,22
101530,22
193095,22
40925,22
11263,22
112858,22
292025,22
247490,22
317714,22
292423,22
234194,22
255254,22
209185,22
292499,22
156709,22
41037,22
112796,22
209136,22
75450,22
165627,22
10986,22
10980,22
292695,22
102056,22
41069,22
47664,22
112733,22
292805,22
292822,22
49288,22
182176,22
75458,22
208735,22
41153,22
112723,22
28693,22
182186,22
293315,22
32396,22
59652,22
168930,22
104980,22
208563,22
112369,22
254988,22
254891,22
25111,22
312175,22
310631,22
310208,22
112232,22
157089,22
320077,22
157121,22
81953,22
294303,22
182798,22
59525,22
157236,22
208068,22
182815,22
25219,22
59516,22
313814,22
41401,22
187380,22
207958,22
294568,22
111982,22
294686,22
48534,22
75785,22
294768,22
111761,22
111732,22
295032,22
254662,22
207814,22
182895,22
245440,22
10004,22
111480,22
75845,22
295303,22
295411,22
248007,22
188631,22
295434,22
94604,22
207355,22
88150,22
111313,22
85328,22
234795,22
104298,22
94670,22
103451,22
27889,22
81922,22
295763,22
295902,22
295916,22
110919,22
168770,22
234820,22
296009,22
41898,22
206948,22
296026,22
206931,22
296138,22
165197,22
9560,22
28033,22
296297,22
234997,22
320273,22
59212,22
158488,22
206535,22
165536,22
296553,22
168708,22
296561,22
296569,22
253733,22
557,22
187451,22
206337,22
206293,22
9349,22
42148,22
133728,22
296998,22
46739,22
65579,22
110545,22
297140,22
59131,22
246575,22
42212,22
165549,22
133733,22
158620,22
253424,22
205890,22
297580,22
110264,22
313552,22
90231,22
110202,22
8965,22
205488,22
205474,22
67795,22
158660,22
158723,22
183295,22
80627,22
205241,22
27641,22
133950,22
310503,22
253226,22
27986,22
320371,22
42479,22
95098,22
42508,22
192306,22
308006,22
205050,22
64831,22
42523,22
321006,22
109369,22
298855,22
95243,22
159128,22
159130,22
109259,22
191551,22
192240,22
183683,22
159152,22
109198,22
140241,22
137525,22
299156,22
76807,22
235337,22
299456,22
299508,22
101248,22
235383,22
159258,22
108989,22
137520,22
55370,22
252910,22
204235,22
81752,22
252878,22
8199,22
81744,22
108840,22
300065,22
99096,22
252865,22
134186,22
192087,22
99048,22
28529,22
166221,22
49773,22
300492,22
108620,22
129,22
203786,22
203769,22
7895,22
42989,22
31905,22
203594,22
247924,22
28246,22
77131,22
203374,22
108087,22
7537,22
191918,22
2266,22
7512,22
1545,22
185452,22
191877,22
301804,22
252419,22
240262,22
26116,22
238757,22
247910,22
107895,22
77203,22
202916,22
302001,22
184333,22
64943,22
77217,22
43293,22
137503,22
320577,22
7271,22
202802,22
202790,22
202782,22
43337,22
107722,22
107698,22
90113,22
107649,22
7158,22
302895,22
302898,22
184571,22
303071,22
88919,22
318356,22
303161,22
202098,22
160331,22
67575,22
138909,22
134400,22
65981,22
141550,22
141549,22
320647,22
251892,22
245674,22
201543,22
320657,22
303817,22
240115,22
58320,22
242634,22
251852,22
304033,22
312316,22
64997,22
43683,22
304116,22
98726,22
304244,22
243061,22
251726,22
95794,22
242427,22
304698,22
6403,22
98719,22
245784,22
6300,22
320704,22
317993,22
106454,22
161095,22
318301,22
3484,22
184750,22
200761,22
26278,22
4340,22
305358,22
80536,22
66088,22
161232,22
243488,22
161359,22
200491,22
5988,22
320758,22
95889,22
26348,22
305740,22
312711,22
161389,22
305745,22
309838,22
58161,22
66633,22
191323,22
161482,22
78067,22
105762,22
26376,22
236230,22
191345,22
242025,22
199873,22
251279,22
138644,22
251265,22
138476,22
80566,22
58122,22
251232,22
161564,22
199634,22
199614,22
199575,22
306896,22
139168,22
306943,22
66941,22
239235,22
161621,22
44412,22
173793,22
53414,22
103821,22
141116,22
309644,22
174039,22
161724,22
250912,22
138436,22
236714,22
199051,22
28189,22
247689,22
236746,22
135173,22
174565,22
173019,22
314309,22
141075,22
187867,22
53860,22
312530,22
53058,22
57891,22
198687,22
174901,22
1451,22
198645,22
241752,22
53869,22
175092,22
250545,22
172995,22
175203,22
44693,22
139945,22
135303,22
53937,22
308077,22
238873,22
161981,22
161985,22
135359,22
198261,22
162017,22
172589,22
198114,22
26747,22
189257,22
247679,22
26814,22
314337,22
135562,22
307326,22
172397,22
189233,22
52738,22
241694,22
197815,22
175906,22
175964,22
176024,22
162356,22
105208,22
140993,22
47071,22
31368,22
237192,22
52598,22
45004,22
307403,22
54151,22
176212,22
309445,22
89540,22
172028,22
63348,22
228675,22
102416,22
263771,22
79156,22
127837,22
127948,22
263690,22
264227,22
185776,22
264392,22
264478,22
127674,22
264546,22
264618,22
197272,22
91559,22
246124,22
197232,22
315447,22
146118,22
34651,22
264957,22
264974,22
265061,22
197171,22
1691,22
265157,22
265186,22
70111,22
70120,22
49186,22
265328,22
70132,22
227569,22
313021,22
34778,22
96551,22
265353,22
265360,22
91620,22
318751,22
265430,22
154060,21
97495,21
97153,21
97140,21
97015,21
81178,21
81287,21
96316,21
96271,21
96198,21
95967,21
95942,21
81559,21
95691,21
95322,21
95270,21
94898,21
81890,21
310657,21
94411,21
94314,21
94257,21
94239,21
94097,21
93880,21
93723,21
93623,21
93519,21
82267,21
93495,21
93366,21
82406,21
92866,21
82568,21
92001,21
91665,21
91651,21
310533,21
91492,21
91468,21
91216,21
91125,21
91095,21
321043,21
90982,21
90944,21
90915,21
90888,21
83252,21
310526,21
90321,21
90213,21
89831,21
89641,21
88634,21
83969,21
88361,21
88321,21
88027,21
87779,21
84232,21
84298,21
87203,21
84546,21
84563,21
84627,21
86227,21
86173,21
86078,21
85790,21
85774,21
85635,21
84914,21
85526,21
84943,21
85385,21
85295,21
310150,21
4490,21
310053,21
309982,21
309900,21
309626,21
309421,21
4762,21
309167,21
309022,21
308993,21
308890,21
308886,21
4887,21
308772,21
308608,21
308391,21
308341,21
5084,21
307940,21
307693,21
307617,21
307601,21
5389,21
297,21
307256,21
5669,21
306479,21
306457,21
306444,21
306374,21
5831,21
5921,21
305722,21
305553,21
305395,21
305321,21
321720,21
305091,21
6279,21
305044,21
305005,21
6345,21
6364,21
304915,21
6381,21
304816,21
304496,21
304475,21
6525,21
304222,21
304192,21
303826,21
303566,21
303465,21
7008,21
303147,21
320629,21
302684,21
7367,21
7493,21
7526,21
301660,21
301475,21
301329,21
300993,21
300748,21
7939,21
7941,21
7981,21
7995,21
300329,21
300323,21
300233,21
300112,21
300041,21
299919,21
299918,21
320474,21
299395,21
299290,21
299277,21
299116,21
299102,21
8495,21
321684,21
320438,21
298426,21
298346,21
8781,21
8786,21
298186,21
298177,21
298108,21
298060,21
8916,21
297629,21
297288,21
297237,21
297202,21
9279,21
9283,21
296872,21
320340,21
296788,21
296782,21
296737,21
9480,21
9483,21
296089,21
295843,21
295768,21
295753,21
295577,21
9853,21
9856,21
295444,21
295437,21
10228,21
294412,21
294376,21
294355,21
10413,21
650,21
293953,21
293906,21
10593,21
10601,21
10720,21
10987,21
292534,21
292142,21
292032,21
291953,21
291576,21
11460,21
11491,21
290867,21
11608,21
290330,21
11729,21
290260,21
290184,21
290121,21
289954,21
289755,21
289532,21
12071,21
289132,21
12182,21
319808,21
288787,21
288608,21
288561,21
12368,21
288392,21
288373,21
288219,21
288099,21
288085,21
12642,21
287815,21
287580,21
12785,21
12794,21
287254,21
287244,21
12841,21
287035,21
286779,21
286144,21
13174,21
286038,21
13492,21
284688,21
284680,21
13680,21
284504,21
284494,21
284217,21
284186,21
284055,21
14015,21
14093,21
14171,21
283363,21
319726,21
14425,21
282232,21
282104,21
281869,21
281744,21
281592,21
281586,21
281346,21
281272,21
14997,21
280975,21
280896,21
280721,21
319604,21
319535,21
279971,21
279391,21
279202,21
279158,21
15599,21
278900,21
15803,21
15862,21
278120,21
277778,21
277486,21
277360,21
277347,21
277241,21
277196,21
276790,21
276784,21
276702,21
276050,21
275969,21
275968,21
275881,21
275854,21
17052,21
275358,21
275229,21
274881,21
274359,21
17433,21
274227,21
274059,21
273937,21
273821,21
273777,21
273325,21
273282,21
273125,21
273044,21
17906,21
272845,21
968,21
272700,21
272518,21
272417,21
272240,21
18303,21
271913,21
18408,21
271869,21
271780,21
319009,21
18563,21
271671,21
271492,21
271392,21
18710,21
271185,21
18758,21
270841,21
270809,21
270568,21
270366,21
18956,21
18973,21
1017,21
270146,21
269918,21
269905,21
269818,21
269623,21
19185,21
269384,21
269369,21
269161,21
1033,21
19665,21
268431,21
268292,21
267977,21
19827,21
19847,21
267828,21
19894,21
19935,21
267358,21
267221,21
267206,21
20088,21
20101,21
267172,21
20123,21
20165,21
267080,21
267014,21
266998,21
266983,21
266732,21
266554,21
266327,21
266063,21
266002,21
265969,21
20607,21
265572,21
20945,21
21012,21
265240,21
265020,21
21239,21
21385,21
264094,21
263710,21
263642,21
263604,21
263537,21
263406,21
263301,21
263274,21
263240,21
21835,21
263167,21
263118,21
22003,21
22092,21
262774,21
262610,21
262601,21
22238,21
22354,21
261906,21
261844,21
261510,21
22757,21
318645,21
22835,21
261137,21
22906,21
22934,21
22989,21
23018,21
260688,21
260386,21
260385,21
23190,21
318600,21
260076,21
23266,21
23277,21
259932,21
259817,21
259794,21
259672,21
259621,21
259604,21
259549,21
259507,21
259488,21
23538,21
259305,21
259257,21
23652,21
258869,21
258722,21
258584,21
23806,21
258342,21
23906,21
258341,21
257928,21
257901,21
24122,21
24140,21
257463,21
24241,21
256334,21
256262,21
255995,21
255904,21
24892,21
255363,21
255246,21
25024,21
255010,21
254883,21
25212,21
25227,21
25239,21
254577,21
254455,21
254269,21
254007,21
253786,21
25524,21
253417,21
25648,21
253111,21
25783,21
25893,21
25916,21
252552,21
252273,21
252100,21
252068,21
252038,21
252002,21
1295,21
251709,21
26273,21
251289,21
251282,21
251187,21
251163,21
26534,21
251048,21
26542,21
26568,21
250910,21
250867,21
250785,21
250715,21
250624,21
250397,21
250372,21
250323,21
249722,21
249647,21
249625,21
27026,21
318278,21
27079,21
249241,21
248831,21
27297,21
248591,21
27399,21
248234,21
27464,21
248187,21
248087,21
248048,21
248040,21
27570,21
27595,21
247989,21
247891,21
247762,21
247244,21
247236,21
246939,21
28198,21
246640,21
246526,21
246119,21
245560,21
245554,21
28596,21
28598,21
244814,21
244647,21
244638,21
244584,21
29023,21
318037,21
244156,21
244127,21
244091,21
29199,21
29220,21
243949,21
243779,21
243650,21
29335,21
243641,21
243375,21
243187,21
317952,21
29560,21
242409,21
241986,21
241678,21
29991,21
241066,21
240864,21
30092,21
240819,21
321535,21
240745,21
30411,21
240009,21
239995,21
239715,21
30506,21
239551,21
30522,21
239549,21
239198,21
30612,21
30728,21
30839,21
30849,21
30924,21
238491,21
30975,21
31121,21
31253,21
317759,21
237461,21
31280,21
237267,21
237006,21
31432,21
1539,21
31573,21
236358,21
236261,21
236183,21
236103,21
31742,21
317756,21
235677,21
31846,21
31901,21
235622,21
235489,21
235203,21
235156,21
32118,21
234800,21
234776,21
234742,21
234677,21
234456,21
234305,21
32442,21
234236,21
317684,21
32608,21
32751,21
233302,21
32926,21
232936,21
232888,21
317618,21
232233,21
231950,21
231811,21
33260,21
231554,21
33513,21
33540,21
231058,21
33620,21
1607,21
230770,21
230685,21
33799,21
33800,21
33863,21
33885,21
230123,21
229933,21
229924,21
229601,21
34137,21
229459,21
229277,21
34251,21
34275,21
229155,21
34330,21
34332,21
228879,21
228787,21
228692,21
228540,21
34473,21
228483,21
228384,21
228313,21
34691,21
34904,21
227126,21
227027,21
226924,21
226865,21
226765,21
226653,21
35213,21
226125,21
225788,21
225709,21
225641,21
225443,21
225379,21
225342,21
225209,21
35514,21
224892,21
224891,21
35684,21
224286,21
224237,21
35836,21
35911,21
223719,21
36078,21
223378,21
223194,21
223139,21
36171,21
222908,21
222854,21
222465,21
222249,21
221908,21
36560,21
221738,21
221479,21
220974,21
36814,21
220760,21
220671,21
37024,21
37059,21
37087,21
220399,21
220212,21
220181,21
220175,21
37255,21
219997,21
37307,21
219888,21
219799,21
219750,21
219697,21
219696,21
37439,21
219496,21
1872,21
37563,21
37586,21
219329,21
37589,21
219127,21
219035,21
218989,21
218921,21
218684,21
37853,21
218462,21
37881,21
38028,21
316789,21
218064,21
217862,21
217642,21
217286,21
38361,21
217239,21
38424,21
217072,21
216722,21
216623,21
216473,21
216279,21
216234,21
216169,21
216092,21
216053,21
215979,21
38868,21
215685,21
38992,21
215466,21
215412,21
316640,21
215177,21
214923,21
214890,21
214777,21
213965,21
213822,21
213643,21
213553,21
213379,21
213303,21
213207,21
39711,21
213071,21
212938,21
39790,21
212758,21
212567,21
212501,21
212402,21
212223,21
212158,21
39977,21
211331,21
40283,21
40305,21
210939,21
40402,21
210599,21
210527,21
40545,21
40552,21
210381,21
209989,21
209824,21
316369,21
209659,21
40930,21
209233,21
209152,21
41091,21
208695,21
208679,21
41264,21
208376,21
208005,21
207997,21
207865,21
41563,21
207773,21
207580,21
207326,21
207290,21
207084,21
316169,21
41883,21
206937,21
206898,21
41967,21
206601,21
206460,21
206356,21
316156,21
206104,21
42434,21
205038,21
204966,21
204677,21
204673,21
204544,21
2222,21
204463,21
204450,21
204398,21
204258,21
204089,21
204013,21
203915,21
42887,21
203629,21
42996,21
203218,21
202504,21
202400,21
43599,21
201620,21
201300,21
201202,21
200906,21
43876,21
200725,21
44019,21
315619,21
200380,21
44128,21
199952,21
199938,21
199863,21
199842,21
199673,21
199331,21
199266,21
44429,21
199228,21
2337,21
199131,21
44558,21
198679,21
198658,21
198094,21
197930,21
197890,21
44853,21
197720,21
315464,21
197348,21
197263,21
197105,21
196921,21
315256,21
45349,21
196460,21
196314,21
196306,21
196073,21
45593,21
45628,21
195843,21
195456,21
194712,21
194696,21
